date,mean_sentiment
2021-04-22,0.043181818181818175
2021-04-23,0.03888888888888888
2021-04-24,0.06952380952380954
2021-04-25,0.19642857142857142
2021-04-26,0.0025000000000000022
2021-04-27,0.024047619047619047
2021-04-28,0.08148484848484848
2021-04-29,0.02
2021-04-30,0.06319444444444444
2021-05-01,0.15280032467532467
2021-05-02,0.11904761904761905
2021-05-03,0.03857142857142857
2021-05-04,0.13857142857142857
2021-05-05,0.09375
2021-05-06,0.17363636363636364
2021-05-07,0.22861904761904758
2021-05-08,0.22916666666666666
2021-05-09,0.08269841269841269
2021-05-10,0.10357142857142856
2021-05-11,0.1003968253968254
2021-05-12,0.10866071428571429
2021-05-13,-0.016250000000000007
2021-05-14,0.12030303030303031
2021-05-15,-0.12285714285714286
2021-05-16,0.08958333333333333
2021-05-17,0.10863636363636361
2021-05-18,0.06386904761904762
2021-05-19,0.07388888888888889
2021-05-20,0.11657142857142858
2021-05-21,0.20285714285714285
2021-05-22,0.15047619047619049
2021-05-23,0.12738095238095237
2021-05-24,0.07682539682539682
2021-05-25,0.061484848484848476
2021-05-26,0.13666666666666666
2021-05-27,0.1301010101010101
2021-05-28,0.06
2021-05-29,0.16990740740740742
2021-05-30,-0.08333333333333333
2021-05-31,0.14443413729128013
2021-06-01,0.025
2021-06-02,0.05291666666666668
2021-06-03,0.056000000000000015
2021-06-04,0.06999999999999999
2021-06-05,0.075
2021-06-06,0.07777777777777778
2021-06-07,0.045
2021-06-08,0.13999999999999999
2021-06-09,0.033958333333333326
2021-06-10,0.08863636363636364
2021-06-11,0.11155303030303029
2021-06-12,0.22301587301587306
2021-06-13,0.29365079365079366
2021-06-14,0.045
2021-06-15,0.20395833333333332
2021-06-16,0.09940476190476191
2021-06-17,-0.03755555555555556
2021-06-18,0.14220779220779217
2021-06-19,0.0
2021-06-20,0.18968253968253967
2021-06-21,-0.014761904761904759
2021-06-22,0.10666666666666666
2021-06-23,0.10457142857142858
2021-06-24,0.2311363636363636
2021-06-25,0.04181818181818181
2021-06-26,0.5214285714285714
2021-06-27,0.16666666666666666
2021-06-28,0.0425
2021-06-29,0.09133333333333334
2021-06-30,0.15999999999999998
2021-07-01,0.07222222222222223
2021-07-02,0.03363636363636364
2021-07-03,0.033333333333333326
2021-07-04,0.08928571428571429
2021-07-05,0.14285714285714285
2021-07-06,0.10225
2021-07-07,0.12142857142857144
2021-07-08,0.12898809523809524
2021-07-09,0.11857142857142855
2021-07-10,0.26666666666666666
2021-07-11,0.1847866419294991
2021-07-12,0.2802777777777778
2021-07-13,0.040944444444444436
2021-07-14,0.14695238095238095
2021-07-15,0.16517857142857142
2021-07-16,0.157
2021-07-17,0.18
2021-07-18,0.1875
2021-07-19,0.15220779220779218
2021-07-20,-0.03275
2021-07-21,0.07787878787878788
2021-07-22,0.03916666666666667
2021-07-23,0.10946969696969697
2021-07-24,0.09458874458874458
2021-07-25,0.09287878787878787
2021-07-26,0.04852525252525251
2021-07-27,0.04299603174603174
2021-07-28,0.06571428571428571
2021-07-29,0.0688546176046176
2021-07-30,0.04777777777777777
2021-07-31,0.026249999999999996
2021-08-01,0.09285714285714285
2021-08-02,0.13113636363636363
2021-08-03,0.18763492063492063
2021-08-04,0.14940355940355937
2021-08-05,0.11499999999999999
2021-08-06,0.06625
2021-08-07,0.19388888888888892
2021-08-08,0.2571428571428571
2021-08-09,0.01976190476190476
2021-08-10,0.06999999999999999
2021-08-11,0.14777777777777779
2021-08-12,0.11166666666666666
2021-08-13,0.19833333333333333
2021-08-14,0.26857142857142857
2021-08-15,0.017857142857142856
2021-08-16,0.15170454545454543
2021-08-17,0.032671957671957665
2021-08-18,0.07488095238095238
2021-08-19,0.1
2021-08-20,0.22145833333333337
2021-08-21,0.17867965367965366
2021-08-22,0.0
2021-08-23,0.15863636363636363
2021-08-24,0.15103896103896103
2021-08-25,0.13700541125541127
2021-08-26,0.0051363636363636386
2021-08-27,0.038636363636363635
2021-08-28,0.22476190476190477
2021-08-29,0.21888888888888886
2021-08-30,0.030568181818181817
2021-08-31,0.12446969696969697
2021-09-01,0.03727272727272727
2021-09-02,0.01333333333333333
2021-09-03,0.06
2021-09-04,0.11863636363636365
2021-09-05,0.0
2021-09-06,0.0893939393939394
2021-09-07,0.11112499999999999
2021-09-08,0.12181818181818183
2021-09-09,0.085
2021-09-10,0.034929653679653686
2021-09-11,-0.05
2021-09-12,0.08994708994708994
2021-09-13,0.09185064935064936
2021-09-14,0.14458874458874457
2021-09-15,-0.08493506493506495
2021-09-16,0.15345238095238095
2021-09-17,0.20166666666666666
2021-09-18,0.3207070707070707
2021-09-19,0.19576719576719576
2021-09-20,0.19999999999999998
2021-09-21,0.058712121212121215
2021-09-22,0.0225
2021-09-23,0.09338961038961038
2021-09-24,-0.03636363636363636
2021-09-25,0.11666666666666665
2021-09-26,0.11666666666666664
2021-09-27,-0.017499999999999998
2021-09-28,0.335
2021-09-29,0.10500000000000001
2021-09-30,0.03
2021-10-01,0.04166666666666667
2021-10-02,0.3471428571428571
2021-10-03,0.09166666666666667
2021-10-04,0.005844155844155835
2021-10-05,-0.08966666666666664
2021-10-06,-0.031111111111111117
2021-10-07,0.1106111111111111
2021-10-08,0.054523809523809516
2021-10-09,0.17500000000000002
2021-10-10,0.2142857142857143
2021-10-11,0.0956706349206349
2021-10-12,0.1469047619047619
2021-10-13,0.04309523809523809
2021-10-14,0.2290714285714286
2021-10-15,0.031468253968253965
2021-10-16,0.1369047619047619
2021-10-17,0.19468923933209648
2021-10-18,0.07611111111111112
