date,mean_sentiment
2021-04-22,0.3
2021-04-23,0.08214285714285716
2021-04-24,0.09189814814814817
2021-04-25,0.0625
2021-04-26,0.030000000000000006
2021-04-27,0.10833333333333335
2021-04-28,0.11266666666666666
2021-04-29,0.0119047619047619
2021-04-30,0.022818181818181817
2021-05-01,0.16287878787878787
2021-05-02,-0.12142857142857139
2021-05-03,0.08022727272727273
2021-05-04,0.177
2021-05-05,0.15666666666666668
2021-05-06,-0.041249999999999995
2021-05-07,0.05613636363636364
2021-05-08,0.18488636363636363
2021-05-09,0.018636363636363635
2021-05-10,-0.016999999999999998
2021-05-11,0.030000000000000006
2021-05-12,0.11863636363636365
2021-05-13,0.08458333333333333
2021-05-14,0.15625
2021-05-15,0.3132196969696969
2021-05-16,0.09659090909090909
2021-05-17,-0.06000000000000001
2021-05-18,0.10803571428571428
2021-05-19,-0.03638888888888889
2021-05-20,-0.03541666666666667
2021-05-21,0.15145833333333333
2021-05-22,0.19
2021-05-23,0.12754157218442932
2021-05-24,-0.0475
2021-05-25,0.1177348484848485
2021-05-26,-0.08547619047619047
2021-05-27,0.12614718614718615
2021-05-28,0.1530357142857143
2021-05-29,0.05541666666666667
2021-05-30,-0.052777777777777785
2021-05-31,0.43
2021-06-01,0.19583333333333336
2021-06-02,0.12125
2021-06-03,0.1
2021-06-04,-0.11777777777777779
2021-06-05,0.0
2021-06-06,0.08333333333333334
2021-06-07,0.02
2021-06-08,0.019126984126984124
2021-06-09,0.2
2021-06-10,0.2
2021-06-11,0.08363636363636363
2021-06-12,0.16875
2021-06-13,0.23673469387755103
2021-06-14,0.050277777777777775
2021-06-15,0.028472222222222218
2021-06-16,0.03308080808080807
2021-06-17,0.09943722943722944
2021-06-18,0.14333333333333334
2021-06-19,0.03449074074074074
2021-06-20,0.11142857142857143
2021-06-21,-0.0013636363636363696
2021-06-22,0.08428571428571427
2021-06-23,0.049999999999999996
2021-06-24,0.2975
2021-06-25,0.08433333333333334
2021-06-26,0.030000000000000006
2021-06-27,-0.03333333333333333
2021-06-28,0.023000000000000003
2021-06-29,0.08851515151515152
2021-06-30,0.20363636363636367
2021-07-01,0.12816666666666668
2021-07-02,0.075
2021-07-03,0.07285714285714286
2021-07-04,0.22142857142857145
2021-07-05,0.27
2021-07-06,0.12085858585858586
2021-07-07,0.12375
2021-07-08,-0.09099999999999998
2021-07-09,-0.05
2021-07-10,0.2857142857142857
2021-07-11,0.0
2021-07-12,-0.059027176527176525
2021-07-13,0.027440476190476192
2021-07-14,0.07916666666666668
2021-07-15,0.13988636363636364
2021-07-16,0.18133333333333335
2021-07-17,0.16
2021-07-18,0.175
2021-07-19,0.11027272727272726
2021-07-20,0.06785714285714287
2021-07-21,0.12276666666666665
2021-07-22,0.11062500000000001
2021-07-23,0.128125
2021-07-24,0.1336363636363636
2021-07-25,0.0
2021-07-26,0.06363636363636363
2021-07-27,0.08958333333333333
2021-07-28,0.11113636363636363
2021-07-29,0.04265873015873015
2021-07-30,-0.005287698412698419
2021-07-31,0.125
2021-08-01,-0.024999999999999994
2021-08-02,0.03387445887445887
2021-08-03,0.06100000000000001
2021-08-04,0.06
2021-08-05,0.05998106060606061
2021-08-06,0.11666666666666667
2021-08-07,0.13333333333333333
2021-08-08,0.0987012987012987
2021-08-09,0.024818181818181823
2021-08-10,0.11190476190476191
2021-08-11,0.06999999999999999
2021-08-12,0.06198593073593074
2021-08-13,0.003333333333333333
2021-08-14,0.10507575757575757
2021-08-15,0.09687499999999999
2021-08-16,0.08642857142857144
2021-08-17,0.16357142857142856
2021-08-18,0.0875
2021-08-19,-0.0734920634920635
2021-08-20,0.05037878787878788
2021-08-21,0.08333333333333334
2021-08-22,0.07142857142857142
2021-08-23,-0.057727272727272724
2021-08-24,0.14512121212121212
2021-08-25,0.22702380952380957
2021-08-26,0.08431818181818182
2021-08-27,0.06333333333333332
2021-08-28,0.09924242424242426
2021-08-29,0.05744047619047619
2021-08-30,0.06223484848484848
2021-08-31,0.125
2021-09-01,0.04613636363636364
2021-09-02,-0.022291666666666664
2021-09-03,-0.011934156378600824
2021-09-04,0.21666666666666667
2021-09-05,0.06071428571428571
2021-09-06,-0.019999999999999997
2021-09-07,0.05181818181818182
2021-09-08,0.15308080808080807
2021-09-09,0.03238636363636364
2021-09-10,0.2050649350649351
2021-09-11,0.11515151515151513
2021-09-12,0.2517857142857143
2021-09-13,0.04292207792207793
2021-09-14,0.048428030303030306
2021-09-15,0.010000000000000004
2021-09-16,0.15345238095238095
2021-09-17,0.11100000000000002
2021-09-18,0.13333333333333336
2021-09-19,0.06926406926406926
2021-09-20,0.10416666666666667
2021-09-21,0.15535714285714283
2021-09-22,0.13452380952380955
2021-09-23,0.095
2021-09-24,0.13
2021-09-25,0.06515151515151514
2021-09-26,0.12777777777777777
2021-09-27,0.09045454545454545
2021-09-28,0.07458333333333333
2021-09-29,0.10232142857142859
2021-09-30,0.07429653679653679
2021-10-01,0.05
2021-10-02,0.1762121212121212
2021-10-03,0.053125000000000006
2021-10-04,0.045700757575757575
2021-10-05,0.01666666666666667
2021-10-06,0.18491341991341992
2021-10-07,0.027323232323232322
2021-10-08,0.09656818181818182
2021-10-09,0.12
2021-10-10,0.07142857142857142
2021-10-11,0.044375
2021-10-12,0.03867857142857142
2021-10-13,0.0953030303030303
2021-10-14,-0.01575
2021-10-15,0.05708333333333333
2021-10-16,0.33375000000000005
2021-10-17,0.07171428571428572
2021-10-18,0.07499999999999998
2021-10-19,0.12729166666666666
2021-10-20,0.1355
2021-10-21,0.03954545454545454
