date,mean_sentiment,Volume,Volume Weighted,Open,Close,High,Low,Count
2023-04-25,0.1693650793650793,48652863.0,164.6479,165.19,163.77,166.305,163.73,501548.0
2023-04-26,0.006875,45487296.0,163.9084,163.055,163.76,165.28,162.8,493403.0
2023-04-27,0.18,64898729.0,167.3197,165.19,168.41,168.56,165.19,575981.0
2023-04-28,0.128344671201814,55275851.0,168.9479,168.49,169.68,169.85,167.8801,527763.0
2023-04-29,0.0267857142857142,55275851.0,168.9479,168.49,169.68,169.85,167.8801,527763.0
2023-04-30,-0.2166666666666666,55275851.0,168.9479,168.49,169.68,169.85,167.8801,527763.0
2023-05-01,0.1876190476190476,52424936.0,169.6586,169.28,169.59,170.45,168.64,540745.0
2023-05-02,0.2174265873015873,48425696.0,168.6978,170.09,168.54,170.35,167.54,509755.0
2023-05-03,0.1188095238095238,65126998.0,169.013,169.5,167.45,170.92,167.16,610052.0
2023-05-04,0.0136363636363636,81225673.0,166.0983,164.89,165.79,167.04,164.31,832121.0
2023-05-05,-0.0383333333333333,113402971.0,173.3116,170.975,173.57,174.3,170.76,915977.0
2023-05-06,0.1683333333333333,113402971.0,173.3116,170.975,173.57,174.3,170.76,915977.0
2023-05-07,0.1814814814814814,113402971.0,173.3116,170.975,173.57,174.3,170.76,915977.0
2023-05-08,0.0214285714285714,55962634.0,173.321,172.48,173.5,173.85,172.11,563138.0
2023-05-09,0.0409523809523809,45326874.0,172.3162,173.05,171.77,173.54,171.6,456209.0
2023-05-10,0.1145364357864357,53724501.0,173.1737,173.02,173.555,174.03,171.9,511486.0
2023-05-11,0.1302380952380952,49473076.0,173.4903,173.85,173.75,174.59,172.17,501955.0
2023-05-12,0.1993831168831168,45533138.0,172.3696,173.62,172.57,174.06,171.0,490533.0
2023-05-13,0.1264285714285714,45533138.0,172.3696,173.62,172.57,174.06,171.0,490533.0
2023-05-14,0.1666666666666666,45533138.0,172.3696,173.62,172.57,174.06,171.0,490533.0
2023-05-15,0.1214285714285714,37264259.0,172.1109,173.16,172.07,173.21,171.47,444785.0
2023-05-16,-0.0049350649350649,42110293.0,172.2781,171.99,172.07,173.1383,171.7991,436165.0
2023-05-17,0.0799999999999999,57934404.0,171.85,171.71,172.69,172.925,170.4201,554940.0
2023-05-18,0.04,65496657.0,174.3014,173.0,175.05,175.24,172.58,595692.0
2023-05-19,0.1222077922077922,55525641.0,175.5191,176.39,175.16,176.39,174.94,532731.0
2023-05-20,0.0125,55525641.0,175.5191,176.39,175.16,176.39,174.94,532731.0
2023-05-21,0.2362142857142857,55525641.0,175.5191,176.39,175.16,176.39,174.94,532731.0
2023-05-22,0.2299999999999999,43570932.0,174.1828,173.98,174.2,174.71,173.45,526393.0
2023-05-23,0.1759523809523809,50745163.0,172.1908,173.13,171.56,173.3794,171.275,535091.0
2023-05-24,0.1869444444444444,43711588.0,171.5088,171.09,171.84,172.4183,170.52,492275.0
2023-05-25,0.12,55889523.0,172.8818,172.41,172.99,173.895,171.69,534909.0
2023-05-26,0.1447023809523809,54834975.0,175.1454,173.32,175.43,175.77,173.11,529918.0
2023-05-27,0.1087499999999999,54834975.0,175.1454,173.32,175.43,175.77,173.11,529918.0
2023-05-28,0.5714285714285714,54834975.0,175.1454,173.32,175.43,175.77,173.11,529918.0
2023-05-29,0.083829365079365,54834975.0,175.1454,173.32,175.43,175.77,173.11,529918.0
2023-05-30,0.0835714285714285,55963954.0,177.4489,176.96,177.3,178.99,176.57,651318.0
2023-05-31,0.140218253968254,99625288.0,177.9376,177.325,177.25,179.35,176.76,669221.0
2023-06-01,0.1636363636363636,68901712.0,179.3796,177.7,180.09,180.12,176.9306,624132.0
2023-06-02,0.245,61996852.0,180.6479,181.03,180.95,181.78,179.26,617235.0
2023-06-03,0.0633333333333333,61996852.0,180.6479,181.03,180.95,181.78,179.26,617235.0
2023-06-04,-0.0208333333333333,61996852.0,180.6479,181.03,180.95,181.78,179.26,617235.0
2023-06-05,-0.046547619047619,121722517.0,182.1408,182.63,179.58,184.951,178.035,1286180.0
2023-06-06,0.0960515873015873,64845314.0,178.7093,179.965,179.21,180.12,177.43,705164.0
